Region,StationCode,SpeciesID,Density,Month,Year,Season,Survey,Biomass,Grazing
Suisun Bay,596,Potamocorbula amurensis,304,5,2011,Spring,GRTS,1.14,0.43
Suisun Bay,596,Potamocorbula amurensis,1235,10,2011,Fall,GRTS,6.56,2.37
SouthCentral,597,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,597,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,597,Corbicula fluminea,2261,5,2011,Spring,GRTS,1.53,0.11
SouthCentral,597,Corbicula fluminea,5111,10,2011,Fall,GRTS,47.8,2.61
SouthCentral,598,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,598,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,598,Corbicula fluminea,950,5,2011,Spring,GRTS,60.9,3.2
SouthCentral,598,Corbicula fluminea,817,10,2011,Fall,GRTS,63.5,3.84
SouthCentral,599,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,599,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,599,Corbicula fluminea,2793,5,2011,Spring,GRTS,51.4,2.41
SouthCentral,599,Corbicula fluminea,2261,10,2011,Fall,GRTS,64.2,2.81
Confluence,600,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,600,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,600,Corbicula fluminea,38,5,2011,Spring,GRTS,1.68,0.11
Confluence,600,Corbicula fluminea,95,10,2011,Fall,GRTS,3.1,0.24
SouthCentral,601,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,601,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,601,Corbicula fluminea,741,5,2011,Spring,GRTS,12.3,0.7
SouthCentral,601,Corbicula fluminea,2717,10,2011,Fall,GRTS,21,1.51
SouthCentral,602,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,602,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,602,Corbicula fluminea,2109,5,2011,Spring,GRTS,5.17,0.4
SouthCentral,602,Corbicula fluminea,76,10,2011,Fall,GRTS,1.24,0.1
Suisun Bay,603,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,603,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Bay,603,Potamocorbula amurensis,171,5,2011,Spring,GRTS,0.31,0.12
Suisun Bay,603,Potamocorbula amurensis,7277,10,2011,Fall,GRTS,4.2,1.42
Confluence,604,Potamocorbula amurensis,304,5,2011,Spring,GRTS,0.63,0.24
Confluence,604,Potamocorbula amurensis,38,10,2011,Fall,GRTS,0.41,0.16
Confluence,604,Corbicula fluminea,2964,5,2011,Spring,GRTS,54.1,3.04
Confluence,604,Corbicula fluminea,1444,10,2011,Fall,GRTS,50.3,3.13
SouthCentral,605,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,605,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,605,Corbicula fluminea,171,5,2011,Spring,GRTS,1.9,0.12
SouthCentral,605,Corbicula fluminea,437,10,2011,Fall,GRTS,1.5,0.13
SouthCentral,606,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,606,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,606,Corbicula fluminea,4389,5,2011,Spring,GRTS,91.1,4.08
SouthCentral,606,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Bay,607,Potamocorbula amurensis,266,5,2011,Spring,GRTS,0.33,0.13
Suisun Bay,607,Potamocorbula amurensis,3857,10,2011,Fall,GRTS,1.78,0.63
Suisun Bay,607,Corbicula fluminea,19,5,2011,Spring,GRTS,0,NA
Suisun Bay,607,Corbicula fluminea,703,10,2011,Fall,GRTS,1,0.09
SouthCentral,609,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,609,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,609,Corbicula fluminea,494,5,2011,Spring,GRTS,6.66,0.53
SouthCentral,609,Corbicula fluminea,3249,10,2011,Fall,GRTS,1.96,0.15
SouthCentral,610,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
SouthCentral,610,Corbicula fluminea,38,10,2011,Fall,GRTS,0,NA
SouthCentral,610,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,610,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
North,611,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
North,611,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
North,611,Corbicula fluminea,304,5,2011,Spring,GRTS,0.94,0.06
North,611,Corbicula fluminea,3705,10,2011,Fall,GRTS,1,0.06
Suisun Bay,612,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,612,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Bay,612,Potamocorbula amurensis,76,5,2011,Spring,GRTS,0.4,0.15
Suisun Bay,612,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,613,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,613,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,613,Corbicula fluminea,475,5,2011,Spring,GRTS,0.05,NA
SouthCentral,613,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
SouthCentral,614,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
SouthCentral,614,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
SouthCentral,614,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,614,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,615,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,615,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,615,Corbicula fluminea,2109,5,2011,Spring,GRTS,61.2,3.04
SouthCentral,615,Corbicula fluminea,4180,10,2011,Fall,GRTS,38.5,2.43
Confluence,616,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,616,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,616,Corbicula fluminea,133,5,2011,Spring,GRTS,3.2,0.2
Confluence,616,Corbicula fluminea,1083,10,2011,Fall,GRTS,2.84,0.22
SouthCentral,617,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,617,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,617,Corbicula fluminea,570,5,2011,Spring,GRTS,15.1,1.18
SouthCentral,617,Corbicula fluminea,3230,10,2011,Fall,GRTS,13.6,0.99
SouthCentral,618,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,618,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,618,Corbicula fluminea,798,5,2011,Spring,GRTS,6.74,0.46
SouthCentral,618,Corbicula fluminea,1102,10,2011,Fall,GRTS,9.8,0.73
Suisun Bay,619,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,619,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Bay,619,Potamocorbula amurensis,152,5,2011,Spring,GRTS,0.43,0.17
Suisun Bay,619,Potamocorbula amurensis,1482,10,2011,Fall,GRTS,2.29,0.85
Confluence,620,Potamocorbula amurensis,76,5,2011,Spring,GRTS,0.13,0.05
Confluence,620,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,620,Corbicula fluminea,57,5,2011,Spring,GRTS,1.89,0.12
Confluence,620,Corbicula fluminea,19,10,2011,Fall,GRTS,0.89,0.06
Confluence,621,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,621,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,621,Corbicula fluminea,2318,5,2011,Spring,GRTS,32.2,1.75
Confluence,621,Corbicula fluminea,4275,10,2011,Fall,GRTS,32.9,1.93
Confluence,622,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,622,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,622,Corbicula fluminea,133,5,2011,Spring,GRTS,0.52,0.03
Confluence,622,Corbicula fluminea,19,10,2011,Fall,GRTS,0.05,NA
Suisun Bay,623,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,623,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Bay,623,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Suisun Bay,623,Potamocorbula amurensis,19,10,2011,Fall,GRTS,0.07,0.03
SouthCentral,625,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,625,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,625,Corbicula fluminea,2489,5,2011,Spring,GRTS,47.8,2.75
SouthCentral,625,Corbicula fluminea,5054,10,2011,Fall,GRTS,45.6,2.87
SouthCentral,626,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,626,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,626,Corbicula fluminea,1349,5,2011,Spring,GRTS,2.7,0.18
SouthCentral,626,Corbicula fluminea,589,10,2011,Fall,GRTS,3.79,0.32
North,627,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
North,627,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
North,627,Corbicula fluminea,152,5,2011,Spring,GRTS,2.71,0.17
North,627,Corbicula fluminea,570,10,2011,Fall,GRTS,52.5,3.8
Confluence,628,Potamocorbula amurensis,209,5,2011,Spring,GRTS,0.2,0.08
Confluence,628,Potamocorbula amurensis,76,10,2011,Fall,GRTS,0.8,0.31
Confluence,628,Corbicula fluminea,741,5,2011,Spring,GRTS,80.7,4.18
Confluence,628,Corbicula fluminea,741,10,2011,Fall,GRTS,39.9,2.95
North,629,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
North,629,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
North,629,Corbicula fluminea,665,5,2011,Spring,GRTS,22.87,1.3
North,629,Corbicula fluminea,19,10,2011,Fall,GRTS,0.2,0.01
SouthCentral,630,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,630,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,630,Corbicula fluminea,1235,5,2011,Spring,GRTS,42.6,2.24
SouthCentral,630,Corbicula fluminea,1805,10,2011,Fall,GRTS,0.07,NA
Suisun Marsh,631,Corbicula fluminea,95,5,2011,Spring,GRTS,0.01,NA
Suisun Marsh,631,Corbicula fluminea,19,10,2011,Fall,GRTS,0,NA
Suisun Marsh,631,Potamocorbula amurensis,114,5,2011,Spring,GRTS,0.02,NA
Suisun Marsh,631,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,632,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,632,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,632,Corbicula fluminea,342,5,2011,Spring,GRTS,1.3,0.08
Confluence,632,Corbicula fluminea,589,10,2011,Fall,GRTS,2.96,0.21
Confluence,633,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,633,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,633,Corbicula fluminea,1178,5,2011,Spring,GRTS,31.57,1.76
Confluence,633,Corbicula fluminea,741,10,2011,Fall,GRTS,21.3,1.29
SouthCentral,634,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,634,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,634,Corbicula fluminea,323,5,2011,Spring,GRTS,7.57,0.45
SouthCentral,634,Corbicula fluminea,988,10,2011,Fall,GRTS,6.66,0.57
Suisun Marsh,635,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Marsh,635,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Marsh,635,Potamocorbula amurensis,2413,5,2011,Spring,GRTS,17.5,5.83
Suisun Marsh,635,Potamocorbula amurensis,2204,10,2011,Fall,GRTS,14.1,4.58
Suisun Bay,636,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,636,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Bay,636,Potamocorbula amurensis,76,5,2011,Spring,GRTS,0.28,0.11
Suisun Bay,636,Potamocorbula amurensis,19,10,2011,Fall,GRTS,0.01,NA
Confluence,637,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,637,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,637,Corbicula fluminea,2736,5,2011,Spring,GRTS,54.02,2.3
Confluence,637,Corbicula fluminea,1425,10,2011,Fall,GRTS,33.81,2.04
Confluence,638,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,638,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,638,Corbicula fluminea,285,5,2011,Spring,GRTS,5.66,0.35
Confluence,638,Corbicula fluminea,4085,10,2011,Fall,GRTS,56.2,3.23
Suisun Bay,639,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,639,Corbicula fluminea,57,10,2011,Fall,GRTS,0.01,NA
Suisun Bay,639,Potamocorbula amurensis,513,5,2011,Spring,GRTS,0.42,0.16
Suisun Bay,639,Potamocorbula amurensis,703,10,2011,Fall,GRTS,1.31,0.5
SouthCentral,641,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,641,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,641,Corbicula fluminea,2679,5,2011,Spring,GRTS,46.2,2.73
SouthCentral,641,Corbicula fluminea,7847,10,2011,Fall,GRTS,0.81,0.06
SouthCentral,642,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
SouthCentral,642,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
SouthCentral,642,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,642,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,643,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,643,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,643,Corbicula fluminea,19,5,2011,Spring,GRTS,0,NA
Confluence,643,Corbicula fluminea,57,10,2011,Fall,GRTS,4.37,0.31
Suisun Bay,644,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,644,Corbicula fluminea,76,10,2011,Fall,GRTS,0.23,0.02
Suisun Bay,644,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Suisun Bay,644,Potamocorbula amurensis,8930,10,2011,Fall,GRTS,2.61,0.87
SouthCentral,645,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
SouthCentral,645,Corbicula fluminea,4579,10,2011,Fall,GRTS,414,1.3
SouthCentral,645,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,645,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,646,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,646,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,646,Corbicula fluminea,19,5,2011,Spring,GRTS,1.78,0.13
SouthCentral,646,Corbicula fluminea,969,10,2011,Fall,GRTS,36.2,2.69
SouthCentral,647,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,647,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,647,Corbicula fluminea,608,5,2011,Spring,GRTS,13.8,0.76
SouthCentral,647,Corbicula fluminea,855,10,2011,Fall,GRTS,25.7,1.45
Suisun Marsh,648,Potamocorbula amurensis,1482,5,2011,Spring,GRTS,5.22,1.86
Suisun Marsh,648,Potamocorbula amurensis,304,10,2011,Fall,GRTS,3.13,1.14
Suisun Marsh,648,Corbicula fluminea,1710,5,2011,Spring,GRTS,45.6,2.43
Suisun Marsh,648,Corbicula fluminea,1824,10,2011,Fall,GRTS,73.6,4.52
SouthCentral,649,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,649,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,649,Corbicula fluminea,5643,5,2011,Spring,GRTS,91.9,3.62
SouthCentral,649,Corbicula fluminea,8113,10,2011,Fall,GRTS,58.6,3.18
SouthCentral,650,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,650,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,650,Corbicula fluminea,95,5,2011,Spring,GRTS,3.83,0.26
SouthCentral,650,Corbicula fluminea,190,10,2011,Fall,GRTS,9.75,0.7
Suisun Marsh,651,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Marsh,651,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Marsh,651,Potamocorbula amurensis,228,5,2011,Spring,GRTS,0.46,0.18
Suisun Marsh,651,Potamocorbula amurensis,247,10,2011,Fall,GRTS,1.61,0.61
Confluence,652,Potamocorbula amurensis,57,5,2011,Spring,GRTS,0.47,0.18
Confluence,652,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,652,Corbicula fluminea,589,5,2011,Spring,GRTS,24.9,1.38
Confluence,652,Corbicula fluminea,418,10,2011,Fall,GRTS,9.9,0.64
Confluence,653,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,653,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,653,Corbicula fluminea,399,5,2011,Spring,GRTS,12.9,0.7
Confluence,653,Corbicula fluminea,7087,10,2011,Fall,GRTS,14.3,1.01
SouthCentral,654,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,654,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,654,Corbicula fluminea,95,5,2011,Spring,GRTS,0,NA
SouthCentral,654,Corbicula fluminea,266,10,2011,Fall,GRTS,0.04,NA
Suisun Bay,655,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,655,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Bay,655,Potamocorbula amurensis,228,5,2011,Spring,GRTS,0.31,0.12
Suisun Bay,655,Potamocorbula amurensis,4066,10,2011,Fall,GRTS,6.09,2.06
Suisun Bay,656,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,656,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Bay,656,Potamocorbula amurensis,2375,5,2011,Spring,GRTS,4.01,1.4
Suisun Bay,656,Potamocorbula amurensis,8740,10,2011,Fall,GRTS,43.5,12.18
SouthCentral,657,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,657,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,657,Corbicula fluminea,2983,5,2011,Spring,GRTS,51,2.75
SouthCentral,657,Corbicula fluminea,4617,10,2011,Fall,GRTS,128,5.76
SouthCentral,658,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,658,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,658,Corbicula fluminea,190,5,2011,Spring,GRTS,20.2,1.3
SouthCentral,658,Corbicula fluminea,361,10,2011,Fall,GRTS,5.21,0.46
North,659,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
North,659,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
North,659,Corbicula fluminea,399,5,2011,Spring,GRTS,3.07,0.19
North,659,Corbicula fluminea,76,10,2011,Fall,GRTS,0,NA
Suisun Bay,660,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,660,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Bay,660,Potamocorbula amurensis,7087,5,2011,Spring,GRTS,17.45,5.33
Suisun Bay,660,Potamocorbula amurensis,4579,10,2011,Fall,GRTS,42.6,12.43
SouthCentral,661,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,661,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,661,Corbicula fluminea,703,5,2011,Spring,GRTS,29,2.12
SouthCentral,661,Corbicula fluminea,437,10,2011,Fall,GRTS,0.74,0.06
SouthCentral,662,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,662,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,662,Corbicula fluminea,893,5,2011,Spring,GRTS,45,2.46
SouthCentral,662,Corbicula fluminea,2242,10,2011,Fall,GRTS,34.5,2.69
SouthCentral,663,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,663,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,663,Corbicula fluminea,456,5,2011,Spring,GRTS,0.13,NA
SouthCentral,663,Corbicula fluminea,6536,10,2011,Fall,GRTS,10.5,0.63
Confluence,664,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Confluence,664,Corbicula fluminea,57,10,2011,Fall,GRTS,0.3,0.03
Confluence,664,Potamocorbula amurensis,38,5,2011,Spring,GRTS,0.14,0.05
Confluence,664,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,665,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,665,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,665,Corbicula fluminea,703,5,2011,Spring,GRTS,3.14,0.19
SouthCentral,665,Corbicula fluminea,551,10,2011,Fall,GRTS,19,1.28
SouthCentral,666,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,666,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,666,Corbicula fluminea,209,5,2011,Spring,GRTS,17.8,1.26
SouthCentral,666,Corbicula fluminea,2337,10,2011,Fall,GRTS,8.43,0.63
Suisun Bay,667,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,667,Corbicula fluminea,57,10,2011,Fall,GRTS,0.01,NA
Suisun Bay,667,Potamocorbula amurensis,646,5,2011,Spring,GRTS,1.61,0.6
Suisun Bay,667,Potamocorbula amurensis,1482,10,2011,Fall,GRTS,7.15,2.55
Confluence,668,Potamocorbula amurensis,247,5,2011,Spring,GRTS,0.55,0.21
Confluence,668,Potamocorbula amurensis,114,10,2011,Fall,GRTS,2.15,0.81
Confluence,668,Corbicula fluminea,1254,5,2011,Spring,GRTS,34.9,1.99
Confluence,668,Corbicula fluminea,760,10,2011,Fall,GRTS,15.8,1.29
Confluence,669,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,669,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,669,Corbicula fluminea,2356,5,2011,Spring,GRTS,47.9,2.33
Confluence,669,Corbicula fluminea,323,10,2011,Fall,GRTS,6.96,0.51
SouthCentral,670,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,670,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,670,Corbicula fluminea,3040,5,2011,Spring,GRTS,127,4.9
SouthCentral,670,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Bay,671,Corbicula fluminea,0,5,2011,Spring,GRTS,0,0
Suisun Bay,671,Corbicula fluminea,152,10,2011,Fall,GRTS,0.2,0.02
Suisun Bay,671,Potamocorbula amurensis,152,5,2011,Spring,GRTS,0.21,0.08
Suisun Bay,671,Potamocorbula amurensis,1349,10,2011,Fall,GRTS,3.05,1.13
SouthCentral,673,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,673,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,673,Corbicula fluminea,2204,5,2011,Spring,GRTS,116,5.4
SouthCentral,673,Corbicula fluminea,1710,10,2011,Fall,GRTS,50.1,3.37
SouthCentral,674,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,674,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,674,Corbicula fluminea,2774,5,2011,Spring,GRTS,243,11.56
SouthCentral,674,Corbicula fluminea,1995,10,2011,Fall,GRTS,97.2,5.56
Confluence,675,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,675,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,675,Corbicula fluminea,741,5,2011,Spring,GRTS,36.9,2.04
Confluence,675,Corbicula fluminea,1805,10,2011,Fall,GRTS,26.4,1.88
SouthCentral,677,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
SouthCentral,677,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,677,Corbicula fluminea,209,5,2011,Spring,GRTS,22.1,1.79
SouthCentral,677,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Suisun Marsh,684,Corbicula fluminea,1045,5,2011,Spring,GRTS,21.9,1.34
Suisun Marsh,684,Corbicula fluminea,627,10,2011,Fall,GRTS,38,2.87
Suisun Marsh,684,Potamocorbula amurensis,19,5,2011,Spring,GRTS,0.02,NA
Suisun Marsh,684,Potamocorbula amurensis,19,10,2011,Fall,GRTS,0.12,0.05
Confluence,696,Potamocorbula amurensis,0,5,2011,Spring,GRTS,0,0
Confluence,696,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,696,Corbicula fluminea,1577,5,2011,Spring,GRTS,4.36,0.27
Confluence,696,Corbicula fluminea,988,10,2011,Fall,GRTS,2.96,0.26
Confluence,707S,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,707S,Corbicula fluminea,646,10,2011,Fall,GRTS,13,0.74
Confluence,711C,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
Confluence,711C,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,711S,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,711S,Corbicula fluminea,2299,10,2011,Fall,GRTS,84.9,3.81
North,716C,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
North,716C,Corbicula fluminea,969,10,2011,Fall,GRTS,22.6,1.23
North,716S,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
North,716S,Corbicula fluminea,779,10,2011,Fall,GRTS,28.5,1.63
North,717S,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
North,717S,Corbicula fluminea,2356,10,2011,Fall,GRTS,9.48,0.57
Confluence,806C,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,806C,Corbicula fluminea,76,10,2011,Fall,GRTS,1.25,0.11
Confluence,806S,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
Confluence,806S,Corbicula fluminea,1995,10,2011,Fall,GRTS,28.7,2.01
SouthCentral,809C,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
SouthCentral,809C,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,809S,Corbicula fluminea,0,10,2011,Fall,GRTS,0,0
SouthCentral,809S,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
SouthCentral,812C,Potamocorbula amurensis,0,10,2011,Fall,GRTS,0,0
