"","Year","SpeciesID","Region","StationCode","Biomass","Density","Grazing_rate","Latitude","Longitude","Month","Season","Survey"
"3491","2011","Corbicula fluminea","Suisun Bay","607","1","703","0.09","38.067043","-121.963362","10","Fall","GRTS"
"3492","2011","Potamocorbula amurensis","SouthCentral","609","0","0","0.00","37.929126","-121.557434","5","Spring","GRTS"
"3493","2011","Potamocorbula amurensis","SouthCentral","609","0","0","0.00","37.929126","-121.557434","10","Fall","GRTS"
"3494","2011","Corbicula fluminea","SouthCentral","609","6.66","494","0.53","37.929126","-121.557434","5","Spring","GRTS"
"3495","2011","Corbicula fluminea","SouthCentral","609","1.96","3249","0.15","37.929126","-121.557434","10","Fall","GRTS"
"3496","2011","Corbicula fluminea","SouthCentral","610","0","0","0.00","38.034823","-121.480576","5","Spring","GRTS"
"3497","2011","Corbicula fluminea","SouthCentral","610","0","38","< 0.01","38.034823","-121.480576","10","Fall","GRTS"
"3498","2011","Potamocorbula amurensis","SouthCentral","610","0","0","0.00","38.034823","-121.480576","5","Spring","GRTS"
"3499","2011","Potamocorbula amurensis","SouthCentral","610","0","0","0.00","38.034823","-121.480576","10","Fall","GRTS"
"3500","2011","Potamocorbula amurensis","North","611","0","0","0.00","38.193939","-121.624225","5","Spring","GRTS"
"3501","2011","Potamocorbula amurensis","North","611","0","0","0.00","38.193939","-121.624225","10","Fall","GRTS"
"3502","2011","Corbicula fluminea","North","611","0.94","304","0.06","38.193939","-121.624225","5","Spring","GRTS"
"3503","2011","Corbicula fluminea","North","611","1","3705","0.06","38.193939","-121.624225","10","Fall","GRTS"
"3504","2011","Corbicula fluminea","Suisun Bay","612","0","0","0.00","38.062932","-122.029432","5","Spring","GRTS"
"3505","2011","Corbicula fluminea","Suisun Bay","612","0","0","0.00","38.062932","-122.029432","10","Fall","GRTS"
"3506","2011","Potamocorbula amurensis","Suisun Bay","612","0.4","76","0.15","38.062932","-122.029432","5","Spring","GRTS"
"3507","2011","Potamocorbula amurensis","Suisun Bay","612","0","0","0.00","38.062932","-122.029432","10","Fall","GRTS"
"3508","2011","Potamocorbula amurensis","SouthCentral","613","0","0","0.00","38.074815","-121.416184","5","Spring","GRTS"
"3509","2011","Potamocorbula amurensis","SouthCentral","613","0","0","0.00","38.074815","-121.416184","10","Fall","GRTS"
"3510","2011","Corbicula fluminea","SouthCentral","613","0.05","475","< 0.01","38.074815","-121.416184","5","Spring","GRTS"
"3511","2011","Corbicula fluminea","SouthCentral","613","0","0","0.00","38.074815","-121.416184","10","Fall","GRTS"
"3512","2011","Corbicula fluminea","SouthCentral","614","0","0","0.00","38.00893","-121.513814","5","Spring","GRTS"
"3513","2011","Corbicula fluminea","SouthCentral","614","0","0","0.00","38.00893","-121.513814","10","Fall","GRTS"
"3514","2011","Potamocorbula amurensis","SouthCentral","614","0","0","0.00","38.00893","-121.513814","5","Spring","GRTS"
"3515","2011","Potamocorbula amurensis","SouthCentral","614","0","0","0.00","38.00893","-121.513814","10","Fall","GRTS"
"3516","2011","Potamocorbula amurensis","SouthCentral","615","0","0","0.00","38.108049","-121.576223","5","Spring","GRTS"
"3517","2011","Potamocorbula amurensis","SouthCentral","615","0","0","0.00","38.108049","-121.576223","10","Fall","GRTS"
"3518","2011","Corbicula fluminea","SouthCentral","615","61.2","2109","3.04","38.108049","-121.576223","5","Spring","GRTS"
"3519","2011","Corbicula fluminea","SouthCentral","615","38.5","4180","2.43","38.108049","-121.576223","10","Fall","GRTS"
"3520","2011","Potamocorbula amurensis","Confluence","616","0","0","0.00","38.022554","-121.795253","5","Spring","GRTS"
"3521","2011","Potamocorbula amurensis","Confluence","616","0","0","0.00","38.022554","-121.795253","10","Fall","GRTS"
"3522","2011","Corbicula fluminea","Confluence","616","3.2","133","0.20","38.022554","-121.795253","5","Spring","GRTS"
"3523","2011","Corbicula fluminea","Confluence","616","2.84","1083","0.22","38.022554","-121.795253","10","Fall","GRTS"
"3524","2011","Potamocorbula amurensis","SouthCentral","617","0","0","0.00","38.012522","-121.616593","5","Spring","GRTS"
"3525","2011","Potamocorbula amurensis","SouthCentral","617","0","0","0.00","38.012522","-121.616593","10","Fall","GRTS"
"3526","2011","Corbicula fluminea","SouthCentral","617","15.1","570","1.18","38.012522","-121.616593","5","Spring","GRTS"
"3527","2011","Corbicula fluminea","SouthCentral","617","13.6","3230","0.99","38.012522","-121.616593","10","Fall","GRTS"
"3528","2011","Potamocorbula amurensis","SouthCentral","618","0","0","0.00","38.044809","-121.606916","5","Spring","GRTS"
"3529","2011","Potamocorbula amurensis","SouthCentral","618","0","0","0.00","38.044809","-121.606916","10","Fall","GRTS"
"3530","2011","Corbicula fluminea","SouthCentral","618","6.74","798","0.46","38.044809","-121.606916","5","Spring","GRTS"
"3531","2011","Corbicula fluminea","SouthCentral","618","9.8","1102","0.73","38.044809","-121.606916","10","Fall","GRTS"
"3532","2011","Corbicula fluminea","Suisun Bay","619","0","0","0.00","38.113402","-122.017385","5","Spring","GRTS"
"3533","2011","Corbicula fluminea","Suisun Bay","619","0","0","0.00","38.113402","-122.017385","10","Fall","GRTS"
"3534","2011","Potamocorbula amurensis","Suisun Bay","619","0.43","152","0.17","38.113402","-122.017385","5","Spring","GRTS"
"3535","2011","Potamocorbula amurensis","Suisun Bay","619","2.29","1482","0.85","38.113402","-122.017385","10","Fall","GRTS"
"3536","2011","Potamocorbula amurensis","Confluence","620","0.13","76","0.05","38.064122","-121.817468","5","Spring","GRTS"
"3537","2011","Potamocorbula amurensis","Confluence","620","0","0","0.00","38.064122","-121.817468","10","Fall","GRTS"
"3538","2011","Corbicula fluminea","Confluence","620","1.89","57","0.12","38.064122","-121.817468","5","Spring","GRTS"
"3539","2011","Corbicula fluminea","Confluence","620","0.89","19","0.06","38.064122","-121.817468","10","Fall","GRTS"
"3540","2011","Potamocorbula amurensis","Confluence","621","0","0","0.00","38.023757","-121.707695","5","Spring","GRTS"
"3541","2011","Potamocorbula amurensis","Confluence","621","0","0","0.00","38.023757","-121.707695","10","Fall","GRTS"
"3542","2011","Corbicula fluminea","Confluence","621","32.2","2318","1.75","38.023757","-121.707695","5","Spring","GRTS"
"3543","2011","Corbicula fluminea","Confluence","621","32.9","4275","1.93","38.023757","-121.707695","10","Fall","GRTS"
"3544","2011","Potamocorbula amurensis","Confluence","622","0","0","0.00","38.097393","-121.730176","5","Spring","GRTS"
"3545","2011","Potamocorbula amurensis","Confluence","622","0","0","0.00","38.097393","-121.730176","10","Fall","GRTS"
"3546","2011","Corbicula fluminea","Confluence","622","0.52","133","0.03","38.097393","-121.730176","5","Spring","GRTS"
"3547","2011","Corbicula fluminea","Confluence","622","0.05","19","< 0.01","38.097393","-121.730176","10","Fall","GRTS"
"3548","2011","Corbicula fluminea","Suisun Bay","623","0","0","0.00","38.051938","-121.939035","5","Spring","GRTS"
"3549","2011","Corbicula fluminea","Suisun Bay","623","0","0","0.00","38.051938","-121.939035","10","Fall","GRTS"
"3550","2011","Potamocorbula amurensis","Suisun Bay","623","0","0","0.00","38.051938","-121.939035","5","Spring","GRTS"
"3551","2011","Potamocorbula amurensis","Suisun Bay","623","0.07","19","0.03","38.051938","-121.939035","10","Fall","GRTS"
"3552","2011","Potamocorbula amurensis","SouthCentral","625","0","0","0.00","37.951524","-121.565632","5","Spring","GRTS"
"3553","2011","Potamocorbula amurensis","SouthCentral","625","0","0","0.00","37.951524","-121.565632","10","Fall","GRTS"
"3554","2011","Corbicula fluminea","SouthCentral","625","47.8","2489","2.75","37.951524","-121.565632","5","Spring","GRTS"
"3555","2011","Corbicula fluminea","SouthCentral","625","45.6","5054","2.87","37.951524","-121.565632","10","Fall","GRTS"
"3556","2011","Potamocorbula amurensis","SouthCentral","626","0","0","0.00","38.008003","-121.454423","5","Spring","GRTS"
"3557","2011","Potamocorbula amurensis","SouthCentral","626","0","0","0.00","38.008003","-121.454423","10","Fall","GRTS"
"3558","2011","Corbicula fluminea","SouthCentral","626","2.7","1349","0.18","38.008003","-121.454423","5","Spring","GRTS"
"3559","2011","Corbicula fluminea","SouthCentral","626","3.79","589","0.32","38.008003","-121.454423","10","Fall","GRTS"
"3560","2011","Potamocorbula amurensis","North","627","0","0","0.00","38.164777","-121.621925","5","Spring","GRTS"
"3561","2011","Potamocorbula amurensis","North","627","0","0","0.00","38.164777","-121.621925","10","Fall","GRTS"
"3562","2011","Corbicula fluminea","North","627","2.71","152","0.17","38.164777","-121.621925","5","Spring","GRTS"
"3563","2011","Corbicula fluminea","North","627","52.5","570","3.80","38.164777","-121.621925","10","Fall","GRTS"
"3564","2011","Potamocorbula amurensis","Confluence","628","0.2","209","0.08","38.057286","-121.857748","5","Spring","GRTS"
"3565","2011","Potamocorbula amurensis","Confluence","628","0.8","76","0.31","38.057286","-121.857748","10","Fall","GRTS"
"3566","2011","Corbicula fluminea","Confluence","628","80.7","741","4.18","38.057286","-121.857748","5","Spring","GRTS"
"3567","2011","Corbicula fluminea","Confluence","628","39.9","741","2.95","38.057286","-121.857748","10","Fall","GRTS"
"3568","2011","Potamocorbula amurensis","North","629","0","0","0.00","38.218953","-121.670613","5","Spring","GRTS"
"3569","2011","Potamocorbula amurensis","North","629","0","0","0.00","38.218953","-121.670613","10","Fall","GRTS"
"3570","2011","Corbicula fluminea","North","629","22.87","665","1.30","38.218953","-121.670613","5","Spring","GRTS"
"3571","2011","Corbicula fluminea","North","629","0.2","19","0.01","38.218953","-121.670613","10","Fall","GRTS"
"3572","2011","Potamocorbula amurensis","SouthCentral","630","0","0","0.00","38.062565","-121.533474","5","Spring","GRTS"
"3573","2011","Potamocorbula amurensis","SouthCentral","630","0","0","0.00","38.062565","-121.533474","10","Fall","GRTS"
"3574","2011","Corbicula fluminea","SouthCentral","630","42.6","1235","2.24","38.062565","-121.533474","5","Spring","GRTS"
"3575","2011","Corbicula fluminea","SouthCentral","630","0.07","1805","< 0.01","38.062565","-121.533474","10","Fall","GRTS"
"3576","2011","Corbicula fluminea","Suisun Marsh","631","0.01","95","< 0.01","38.159633","-121.927307","5","Spring","GRTS"
"3577","2011","Corbicula fluminea","Suisun Marsh","631","0","19","< 0.01","38.159633","-121.927307","10","Fall","GRTS"
"3578","2011","Potamocorbula amurensis","Suisun Marsh","631","0.02","114","< 0.01","38.159633","-121.927307","5","Spring","GRTS"
"3579","2011","Potamocorbula amurensis","Suisun Marsh","631","0","0","0.00","38.159633","-121.927307","10","Fall","GRTS"
"3580","2011","Potamocorbula amurensis","Confluence","632","0","0","0.00","38.041166","-121.789662","5","Spring","GRTS"
"3581","2011","Potamocorbula amurensis","Confluence","632","0","0","0.00","38.041166","-121.789662","10","Fall","GRTS"
"3582","2011","Corbicula fluminea","Confluence","632","1.3","342","0.08","38.041166","-121.789662","5","Spring","GRTS"
"3583","2011","Corbicula fluminea","Confluence","632","2.96","589","0.21","38.041166","-121.789662","10","Fall","GRTS"
"3584","2011","Potamocorbula amurensis","Confluence","633","0","0","0.00","38.089797","-121.734849","5","Spring","GRTS"
"3585","2011","Potamocorbula amurensis","Confluence","633","0","0","0.00","38.089797","-121.734849","10","Fall","GRTS"
"3586","2011","Corbicula fluminea","Confluence","633","31.57","1178","1.76","38.089797","-121.734849","5","Spring","GRTS"
"3587","2011","Corbicula fluminea","Confluence","633","21.3","741","1.29","38.089797","-121.734849","10","Fall","GRTS"
"3588","2011","Potamocorbula amurensis","SouthCentral","634","0","0","0.00","38.090925","-121.576843","5","Spring","GRTS"
"3589","2011","Potamocorbula amurensis","SouthCentral","634","0","0","0.00","38.090925","-121.576843","10","Fall","GRTS"
"3590","2011","Corbicula fluminea","SouthCentral","634","7.57","323","0.45","38.090925","-121.576843","5","Spring","GRTS"
"3591","2011","Corbicula fluminea","SouthCentral","634","6.66","988","0.57","38.090925","-121.576843","10","Fall","GRTS"
"3592","2011","Corbicula fluminea","Suisun Marsh","635","0","0","0.00","38.14575","-122.059789","5","Spring","GRTS"
"3593","2011","Corbicula fluminea","Suisun Marsh","635","0","0","0.00","38.14575","-122.059789","10","Fall","GRTS"
"3594","2011","Potamocorbula amurensis","Suisun Marsh","635","17.5","2413","5.83","38.14575","-122.059789","5","Spring","GRTS"
"3595","2011","Potamocorbula amurensis","Suisun Marsh","635","14.1","2204","4.58","38.14575","-122.059789","10","Fall","GRTS"
"3596","2011","Corbicula fluminea","Suisun Bay","636","0","0","0.00","38.03894","-122.126305","5","Spring","GRTS"
"3597","2011","Corbicula fluminea","Suisun Bay","636","0","0","0.00","38.03894","-122.126305","10","Fall","GRTS"
"3598","2011","Potamocorbula amurensis","Suisun Bay","636","0.28","76","0.11","38.03894","-122.126305","5","Spring","GRTS"
"3599","2011","Potamocorbula amurensis","Suisun Bay","636","0.01","19","< 0.01","38.03894","-122.126305","10","Fall","GRTS"
"3600","2011","Potamocorbula amurensis","Confluence","637","0","0","0.00","38.026617","-121.733355","5","Spring","GRTS"
"3601","2011","Potamocorbula amurensis","Confluence","637","0","0","0.00","38.026617","-121.733355","10","Fall","GRTS"
"3602","2011","Corbicula fluminea","Confluence","637","54.02","2736","2.30","38.026617","-121.733355","5","Spring","GRTS"
"3603","2011","Corbicula fluminea","Confluence","637","33.81","1425","2.04","38.026617","-121.733355","10","Fall","GRTS"
"3604","2011","Potamocorbula amurensis","Confluence","638","0","0","0.00","38.10225","-121.70883","5","Spring","GRTS"
"3605","2011","Potamocorbula amurensis","Confluence","638","0","0","0.00","38.10225","-121.70883","10","Fall","GRTS"
"3606","2011","Corbicula fluminea","Confluence","638","5.66","285","0.35","38.10225","-121.70883","5","Spring","GRTS"
"3607","2011","Corbicula fluminea","Confluence","638","56.2","4085","3.23","38.10225","-121.70883","10","Fall","GRTS"
"3608","2011","Corbicula fluminea","Suisun Bay","639","0","0","0.00","38.073855","-121.970808","5","Spring","GRTS"
"3609","2011","Corbicula fluminea","Suisun Bay","639","0.01","57","< 0.01","38.073855","-121.970808","10","Fall","GRTS"
"3610","2011","Potamocorbula amurensis","Suisun Bay","639","0.42","513","0.16","38.073855","-121.970808","5","Spring","GRTS"
"3611","2011","Potamocorbula amurensis","Suisun Bay","639","1.31","703","0.50","38.073855","-121.970808","10","Fall","GRTS"
"3612","2011","Potamocorbula amurensis","SouthCentral","641","0","0","0.00","37.922972","-121.528371","5","Spring","GRTS"
"3613","2011","Potamocorbula amurensis","SouthCentral","641","0","0","0.00","37.922972","-121.528371","10","Fall","GRTS"
"3614","2011","Corbicula fluminea","SouthCentral","641","46.2","2679","2.73","37.922972","-121.528371","5","Spring","GRTS"
"3615","2011","Corbicula fluminea","SouthCentral","641","0.81","7847","0.06","37.922972","-121.528371","10","Fall","GRTS"
"3616","2011","Corbicula fluminea","SouthCentral","642","0","0","0.00","38.073496","-121.453308","5","Spring","GRTS"
"3617","2011","Corbicula fluminea","SouthCentral","642","0","0","0.00","38.073496","-121.453308","10","Fall","GRTS"
"3618","2011","Potamocorbula amurensis","SouthCentral","642","0","0","0.00","38.073496","-121.453308","5","Spring","GRTS"
"3619","2011","Potamocorbula amurensis","SouthCentral","642","0","0","0.00","38.073496","-121.453308","10","Fall","GRTS"
"3620","2011","Potamocorbula amurensis","Confluence","643","0","0","0.00","38.112299","-121.683114","5","Spring","GRTS"
"3621","2011","Potamocorbula amurensis","Confluence","643","0","0","0.00","38.112299","-121.683114","10","Fall","GRTS"
"3622","2011","Corbicula fluminea","Confluence","643","0","19","< 0.01","38.112299","-121.683114","5","Spring","GRTS"
"3623","2011","Corbicula fluminea","Confluence","643","4.37","57","0.31","38.112299","-121.683114","10","Fall","GRTS"
"3624","2011","Corbicula fluminea","Suisun Bay","644","0","0","0.00","38.075552","-122.045373","5","Spring","GRTS"
"3625","2011","Corbicula fluminea","Suisun Bay","644","0.23","76","0.02","38.075552","-122.045373","10","Fall","GRTS"
"3626","2011","Potamocorbula amurensis","Suisun Bay","644","0","0","0.00","38.075552","-122.045373","5","Spring","GRTS"
"3627","2011","Potamocorbula amurensis","Suisun Bay","644","2.61","8930","0.87","38.075552","-122.045373","10","Fall","GRTS"
"3628","2011","Corbicula fluminea","SouthCentral","645","0","0","0.00","37.880622","-121.332554","5","Spring","GRTS"
"3629","2011","Corbicula fluminea","SouthCentral","645","414","4579","1.30","37.880622","-121.332554","10","Fall","GRTS"
"3630","2011","Potamocorbula amurensis","SouthCentral","645","0","0","0.00","37.880622","-121.332554","5","Spring","GRTS"
"3631","2011","Potamocorbula amurensis","SouthCentral","645","0","0","0.00","37.880622","-121.332554","10","Fall","GRTS"
"3632","2011","Potamocorbula amurensis","SouthCentral","646","0","0","0.00","37.980614","-121.526126","5","Spring","GRTS"
"3633","2011","Potamocorbula amurensis","SouthCentral","646","0","0","0.00","37.980614","-121.526126","10","Fall","GRTS"
"3634","2011","Corbicula fluminea","SouthCentral","646","1.78","19","0.13","37.980614","-121.526126","5","Spring","GRTS"
"3635","2011","Corbicula fluminea","SouthCentral","646","36.2","969","2.69","37.980614","-121.526126","10","Fall","GRTS"
"3636","2011","Potamocorbula amurensis","SouthCentral","647","0","0","0.00","38.1275","-121.57772","5","Spring","GRTS"
"3637","2011","Potamocorbula amurensis","SouthCentral","647","0","0","0.00","38.1275","-121.57772","10","Fall","GRTS"
"3638","2011","Corbicula fluminea","SouthCentral","647","13.8","608","0.76","38.1275","-121.57772","5","Spring","GRTS"
"3639","2011","Corbicula fluminea","SouthCentral","647","25.7","855","1.45","38.1275","-121.57772","10","Fall","GRTS"
"3640","2011","Potamocorbula amurensis","Suisun Marsh","648","5.22","1482","1.86","38.07145","-121.871974","5","Spring","GRTS"
"3641","2011","Potamocorbula amurensis","Suisun Marsh","648","3.13","304","1.14","38.07145","-121.871974","10","Fall","GRTS"
"3642","2011","Corbicula fluminea","Suisun Marsh","648","45.6","1710","2.43","38.07145","-121.871974","5","Spring","GRTS"
"3643","2011","Corbicula fluminea","Suisun Marsh","648","73.6","1824","4.52","38.07145","-121.871974","10","Fall","GRTS"
"3644","2011","Potamocorbula amurensis","SouthCentral","649","0","0","0.00","38.056646","-121.622758","5","Spring","GRTS"
"3645","2011","Potamocorbula amurensis","SouthCentral","649","0","0","0.00","38.056646","-121.622758","10","Fall","GRTS"
"3646","2011","Corbicula fluminea","SouthCentral","649","91.9","5643","3.62","38.056646","-121.622758","5","Spring","GRTS"
"3647","2011","Corbicula fluminea","SouthCentral","649","58.6","8113","3.18","38.056646","-121.622758","10","Fall","GRTS"
"3648","2011","Potamocorbula amurensis","SouthCentral","650","0","0","0.00","38.054004","-121.589233","5","Spring","GRTS"
"3649","2011","Potamocorbula amurensis","SouthCentral","650","0","0","0.00","38.054004","-121.589233","10","Fall","GRTS"
"3650","2011","Corbicula fluminea","SouthCentral","650","3.83","95","0.26","38.054004","-121.589233","5","Spring","GRTS"
"3651","2011","Corbicula fluminea","SouthCentral","650","9.75","190","0.70","38.054004","-121.589233","10","Fall","GRTS"
"3652","2011","Corbicula fluminea","Suisun Marsh","651","0","0","0.00","38.175602","-122.058367","5","Spring","GRTS"
"3653","2011","Corbicula fluminea","Suisun Marsh","651","0","0","0.00","38.175602","-122.058367","10","Fall","GRTS"
"3654","2011","Potamocorbula amurensis","Suisun Marsh","651","0.46","228","0.18","38.175602","-122.058367","5","Spring","GRTS"
"3655","2011","Potamocorbula amurensis","Suisun Marsh","651","1.61","247","0.61","38.175602","-122.058367","10","Fall","GRTS"
"3656","2011","Potamocorbula amurensis","Confluence","652","0.47","57","0.18","38.06231","-121.784446","5","Spring","GRTS"
"3657","2011","Potamocorbula amurensis","Confluence","652","0","0","0.00","38.06231","-121.784446","10","Fall","GRTS"
"3658","2011","Corbicula fluminea","Confluence","652","24.9","589","1.38","38.06231","-121.784446","5","Spring","GRTS"
"3659","2011","Corbicula fluminea","Confluence","652","9.9","418","0.64","38.06231","-121.784446","10","Fall","GRTS"
"3660","2011","Potamocorbula amurensis","Confluence","653","0","0","0.00","38.037744","-121.720829","5","Spring","GRTS"
"3661","2011","Potamocorbula amurensis","Confluence","653","0","0","0.00","38.037744","-121.720829","10","Fall","GRTS"
"3662","2011","Corbicula fluminea","Confluence","653","12.9","399","0.70","38.037744","-121.720829","5","Spring","GRTS"
"3663","2011","Corbicula fluminea","Confluence","653","14.3","7087","1.01","38.037744","-121.720829","10","Fall","GRTS"
"3664","2011","Potamocorbula amurensis","SouthCentral","654","0","0","0.00","38.008257","-121.563261","5","Spring","GRTS"
"3665","2011","Potamocorbula amurensis","SouthCentral","654","0","0","0.00","38.008257","-121.563261","10","Fall","GRTS"
"3666","2011","Corbicula fluminea","SouthCentral","654","0","95","< 0.01","38.008257","-121.563261","5","Spring","GRTS"
"3667","2011","Corbicula fluminea","SouthCentral","654","0.04","266","< 0.01","38.008257","-121.563261","10","Fall","GRTS"
"3668","2011","Corbicula fluminea","Suisun Bay","655","0","0","0.00","38.108512","-122.057179","5","Spring","GRTS"
"3669","2011","Corbicula fluminea","Suisun Bay","655","0","0","0.00","38.108512","-122.057179","10","Fall","GRTS"
"3670","2011","Potamocorbula amurensis","Suisun Bay","655","0.31","228","0.12","38.108512","-122.057179","5","Spring","GRTS"
"3671","2011","Potamocorbula amurensis","Suisun Bay","655","6.09","4066","2.06","38.108512","-122.057179","10","Fall","GRTS"
"3672","2011","Corbicula fluminea","Suisun Bay","656","0","0","0.00","38.041958","-122.106733","5","Spring","GRTS"
"3673","2011","Corbicula fluminea","Suisun Bay","656","0","0","0.00","38.041958","-122.106733","10","Fall","GRTS"
"3674","2011","Potamocorbula amurensis","Suisun Bay","656","4.01","2375","1.40","38.041958","-122.106733","5","Spring","GRTS"
"3675","2011","Potamocorbula amurensis","Suisun Bay","656","43.5","8740","12.18","38.041958","-122.106733","10","Fall","GRTS"
"3676","2011","Potamocorbula amurensis","SouthCentral","657","0","0","0.00","37.890887","-121.570562","5","Spring","GRTS"
"3677","2011","Potamocorbula amurensis","SouthCentral","657","0","0","0.00","37.890887","-121.570562","10","Fall","GRTS"
"3678","2011","Corbicula fluminea","SouthCentral","657","51","2983","2.75","37.890887","-121.570562","5","Spring","GRTS"
"3679","2011","Corbicula fluminea","SouthCentral","657","128","4617","5.76","37.890887","-121.570562","10","Fall","GRTS"
"3680","2011","Potamocorbula amurensis","SouthCentral","658","0","0","0.00","38.054055","-121.530971","5","Spring","GRTS"
"3681","2011","Potamocorbula amurensis","SouthCentral","658","0","0","0.00","38.054055","-121.530971","10","Fall","GRTS"
"3682","2011","Corbicula fluminea","SouthCentral","658","20.2","190","1.30","38.054055","-121.530971","5","Spring","GRTS"
"3683","2011","Corbicula fluminea","SouthCentral","658","5.21","361","0.46","38.054055","-121.530971","10","Fall","GRTS"
"3684","2011","Potamocorbula amurensis","North","659","0","0","0.00","38.203559","-121.657267","5","Spring","GRTS"
"3685","2011","Potamocorbula amurensis","North","659","0","0","0.00","38.203559","-121.657267","10","Fall","GRTS"
"3686","2011","Corbicula fluminea","North","659","3.07","399","0.19","38.203559","-121.657267","5","Spring","GRTS"
"3687","2011","Corbicula fluminea","North","659","0","76","< 0.01","38.203559","-121.657267","10","Fall","GRTS"
"3688","2011","Corbicula fluminea","Suisun Bay","660","0","0","0.00","38.051963","-122.052204","5","Spring","GRTS"
"3689","2011","Corbicula fluminea","Suisun Bay","660","0","0","0.00","38.051963","-122.052204","10","Fall","GRTS"
"3690","2011","Potamocorbula amurensis","Suisun Bay","660","17.45","7087","5.33","38.051963","-122.052204","5","Spring","GRTS"
"3691","2011","Potamocorbula amurensis","Suisun Bay","660","42.6","4579","12.43","38.051963","-122.052204","10","Fall","GRTS"
"3692","2011","Potamocorbula amurensis","SouthCentral","661","0","0","0.00","37.980117","-121.385251","5","Spring","GRTS"
"3693","2011","Potamocorbula amurensis","SouthCentral","661","0","0","0.00","37.980117","-121.385251","10","Fall","GRTS"
"3694","2011","Corbicula fluminea","SouthCentral","661","29","703","2.12","37.980117","-121.385251","5","Spring","GRTS"
"3695","2011","Corbicula fluminea","SouthCentral","661","0.74","437","0.06","37.980117","-121.385251","10","Fall","GRTS"
"3696","2011","Potamocorbula amurensis","SouthCentral","662","0","0","0.00","37.993095","-121.522677","5","Spring","GRTS"
"3697","2011","Potamocorbula amurensis","SouthCentral","662","0","0","0.00","37.993095","-121.522677","10","Fall","GRTS"
"3698","2011","Corbicula fluminea","SouthCentral","662","45","893","2.46","37.993095","-121.522677","5","Spring","GRTS"
"3699","2011","Corbicula fluminea","SouthCentral","662","34.5","2242","2.69","37.993095","-121.522677","10","Fall","GRTS"
"3700","2011","Potamocorbula amurensis","SouthCentral","663","0","0","0.00","38.145339","-121.551248","5","Spring","GRTS"
"3701","2011","Potamocorbula amurensis","SouthCentral","663","0","0","0.00","38.145339","-121.551248","10","Fall","GRTS"
"3702","2011","Corbicula fluminea","SouthCentral","663","0.13","456","< 0.01","38.145339","-121.551248","5","Spring","GRTS"
"3703","2011","Corbicula fluminea","SouthCentral","663","10.5","6536","0.63","38.145339","-121.551248","10","Fall","GRTS"
"3704","2011","Corbicula fluminea","Confluence","664","0","0","0.00","38.020921","-121.808395","5","Spring","GRTS"
"3705","2011","Corbicula fluminea","Confluence","664","0.3","57","0.03","38.020921","-121.808395","10","Fall","GRTS"
"3706","2011","Potamocorbula amurensis","Confluence","664","0.14","38","0.05","38.020921","-121.808395","5","Spring","GRTS"
"3707","2011","Potamocorbula amurensis","Confluence","664","0","0","0.00","38.020921","-121.808395","10","Fall","GRTS"
"3708","2011","Potamocorbula amurensis","SouthCentral","665","0","0","0.00","38.059021","-121.687352","5","Spring","GRTS"
"3709","2011","Potamocorbula amurensis","SouthCentral","665","0","0","0.00","38.059021","-121.687352","10","Fall","GRTS"
"3710","2011","Corbicula fluminea","SouthCentral","665","3.14","703","0.19","38.059021","-121.687352","5","Spring","GRTS"
"3711","2011","Corbicula fluminea","SouthCentral","665","19","551","1.28","38.059021","-121.687352","10","Fall","GRTS"
"3712","2011","Potamocorbula amurensis","SouthCentral","666","0","0","0.00","38.04635","-121.595446","5","Spring","GRTS"
"3713","2011","Potamocorbula amurensis","SouthCentral","666","0","0","0.00","38.04635","-121.595446","10","Fall","GRTS"
"3714","2011","Corbicula fluminea","SouthCentral","666","17.8","209","1.26","38.04635","-121.595446","5","Spring","GRTS"
"3715","2011","Corbicula fluminea","SouthCentral","666","8.43","2337","0.63","38.04635","-121.595446","10","Fall","GRTS"
"3716","2011","Corbicula fluminea","Suisun Bay","667","0","0","0.00","38.099911","-122.034162","5","Spring","GRTS"
"3717","2011","Corbicula fluminea","Suisun Bay","667","0.01","57","< 0.01","38.099911","-122.034162","10","Fall","GRTS"
"3718","2011","Potamocorbula amurensis","Suisun Bay","667","1.61","646","0.60","38.099911","-122.034162","5","Spring","GRTS"
"3719","2011","Potamocorbula amurensis","Suisun Bay","667","7.15","1482","2.55","38.099911","-122.034162","10","Fall","GRTS"
"3720","2011","Potamocorbula amurensis","Confluence","668","0.55","247","0.21","38.043646","-121.839742","5","Spring","GRTS"
"3721","2011","Potamocorbula amurensis","Confluence","668","2.15","114","0.81","38.043646","-121.839742","10","Fall","GRTS"
"3722","2011","Corbicula fluminea","Confluence","668","34.9","1254","1.99","38.043646","-121.839742","5","Spring","GRTS"
"3723","2011","Corbicula fluminea","Confluence","668","15.8","760","1.29","38.043646","-121.839742","10","Fall","GRTS"
"3724","2011","Potamocorbula amurensis","Confluence","669","0","0","0.00","38.024106","-121.726384","5","Spring","GRTS"
"3725","2011","Potamocorbula amurensis","Confluence","669","0","0","0.00","38.024106","-121.726384","10","Fall","GRTS"
"3726","2011","Corbicula fluminea","Confluence","669","47.9","2356","2.33","38.024106","-121.726384","5","Spring","GRTS"
"3727","2011","Corbicula fluminea","Confluence","669","6.96","323","0.51","38.024106","-121.726384","10","Fall","GRTS"
